genome_id,antibiotic,resistant_phenotype,laboratory_typing_method
562.97288,gentamicin,Resistant,Broth dilution
562.140882,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.96441,meropenem,Susceptible,Broth dilution
562.99663,ciprofloxacin,Susceptible,Disk diffusion
562.100550,ciprofloxacin,Susceptible,Disk diffusion
562.96666,ceftazidime,Resistant,Broth dilution
562.99172,ampicillin,Susceptible,Disk diffusion
562.99247,meropenem,Susceptible,Disk diffusion
562.99868,gentamicin,Susceptible,Disk diffusion
562.98494,gentamicin,Susceptible,Disk diffusion
562.98469,ceftazidime,Susceptible,Disk diffusion
562.99805,ampicillin,Susceptible,Disk diffusion
562.57252,ceftazidime,Resistant,Broth dilution
562.145821,gentamicin,Susceptible,Broth dilution
562.45663,chloramphenicol,Resistant,Disk diffusion
562.23317,ciprofloxacin,Resistant,Agar dilution
562.58729,ampicillin,Resistant,Broth dilution
562.57219,gentamicin,Susceptible,Broth dilution
562.97493,meropenem,Susceptible,Broth dilution
562.23858,ciprofloxacin,Resistant,Agar dilution
562.99794,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99305,ciprofloxacin,Susceptible,Disk diffusion
562.98218,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.100701,ciprofloxacin,Susceptible,Disk diffusion
562.42771,tetracycline,Resistant,Broth dilution
562.7624,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.99320,ampicillin,Resistant,Disk diffusion
562.98355,ampicillin,Susceptible,Disk diffusion
562.97849,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97965,gentamicin,Susceptible,Disk diffusion
562.100506,ceftazidime,Susceptible,Disk diffusion
562.99711,ciprofloxacin,Susceptible,Disk diffusion
562.22905,ceftazidime,Susceptible,Agar dilution
562.100198,ampicillin,Susceptible,Disk diffusion
562.97123,ceftazidime,Susceptible,Broth dilution
562.98533,ciprofloxacin,Susceptible,Disk diffusion
562.97889,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98499,ampicillin,Susceptible,Disk diffusion
562.98510,ampicillin,Resistant,Disk diffusion
562.42664,ampicillin,Resistant,Broth dilution
562.100104,meropenem,Susceptible,Disk diffusion
562.97070,ceftazidime,Resistant,Broth dilution
562.98386,ciprofloxacin,Susceptible,Disk diffusion
562.97096,gentamicin,Resistant,Broth dilution
562.99703,ampicillin,Resistant,Disk diffusion
562.100935,ceftazidime,Resistant,Disk diffusion
562.99415,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99643,meropenem,Susceptible,Disk diffusion
562.23766,ceftazidime,Susceptible,Agar dilution
562.7742,ampicillin,Susceptible,Broth dilution
562.65104,ampicillin,Resistant,
562.22943,ciprofloxacin,Susceptible,Agar dilution
562.144969,ampicillin,Susceptible,Disk diffusion
562.7642,trimethoprim/sulfamethoxazole,Susceptible,Broth dilution
562.23698,ciprofloxacin,Susceptible,Agar dilution
562.98300,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.98552,ciprofloxacin,Susceptible,Disk diffusion
562.98448,ceftazidime,Susceptible,Disk diffusion
562.57416,ceftazidime,Resistant,Broth dilution
562.140889,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.140827,ceftriaxone,Resistant,Disk diffusion
562.135586,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.100407,ceftazidime,Susceptible,Disk diffusion
562.96761,ciprofloxacin,Susceptible,Broth dilution
562.97423,meropenem,Susceptible,Broth dilution
562.57320,ciprofloxacin,Susceptible,Broth dilution
562.7683,chloramphenicol,Resistant,Broth dilution
562.96702,ciprofloxacin,Susceptible,Broth dilution
562.23880,gentamicin,Susceptible,Agar dilution
562.135567,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.42762,gentamicin,Susceptible,Broth dilution
562.22670,ceftazidime,Susceptible,Broth dilution
562.145424,chloramphenicol,Resistant,Broth dilution
562.98633,ceftazidime,Susceptible,Disk diffusion
562.23788,ciprofloxacin,Resistant,Agar dilution
562.22435,meropenem,Susceptible,Broth dilution
562.98560,ampicillin,Resistant,Disk diffusion
562.97270,meropenem,Susceptible,Broth dilution
562.96846,meropenem,Susceptible,Broth dilution
562.100337,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.45640,ceftazidime,Susceptible,Disk diffusion
562.100773,ampicillin,Resistant,Disk diffusion
562.7742,ceftriaxone,Susceptible,Broth dilution
562.98841,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99380,ampicillin,Susceptible,Disk diffusion
562.57481,ciprofloxacin,Resistant,Broth dilution
562.23878,ciprofloxacin,Susceptible,Agar dilution
562.99670,ciprofloxacin,Susceptible,Disk diffusion
562.98624,ampicillin,Susceptible,Disk diffusion
562.98714,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98979,ceftazidime,Susceptible,Disk diffusion
562.144970,ceftriaxone,Susceptible,Disk diffusion
562.34086,ciprofloxacin,Susceptible,Broth dilution
562.96852,ciprofloxacin,Resistant,Broth dilution
562.58634,chloramphenicol,Resistant,Disk diffusion
562.98484,ceftazidime,Susceptible,Disk diffusion
562.145050,ceftazidime,Susceptible,Disk diffusion
562.23487,gentamicin,Susceptible,Agar dilution
562.97807,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.65784,ciprofloxacin,Resistant,
562.99535,meropenem,Susceptible,Disk diffusion
562.100377,gentamicin,Susceptible,Disk diffusion
562.98033,gentamicin,Susceptible,Disk diffusion
562.7706,ciprofloxacin,Susceptible,Broth dilution
562.99407,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.22649,meropenem,Susceptible,Broth dilution
562.97443,ceftazidime,Susceptible,Broth dilution
562.99032,ceftazidime,Susceptible,Disk diffusion
562.99205,ciprofloxacin,Susceptible,Disk diffusion
562.99485,ciprofloxacin,Susceptible,Disk diffusion
562.99270,ampicillin,Susceptible,Disk diffusion
562.98380,ceftazidime,Susceptible,Disk diffusion
562.42825,tetracycline,Resistant,Broth dilution
562.98197,ceftazidime,Susceptible,Disk diffusion
562.99623,ampicillin,Susceptible,Disk diffusion
562.99075,meropenem,Susceptible,Disk diffusion
562.99591,ampicillin,Susceptible,Disk diffusion
562.144943,tetracycline,Resistant,Disk diffusion
562.97915,ciprofloxacin,Susceptible,Disk diffusion
562.56815,ceftazidime,Resistant,Disk diffusion
562.98822,ampicillin,Resistant,Disk diffusion
562.98468,ciprofloxacin,Susceptible,Disk diffusion
562.45590,ciprofloxacin,Susceptible,Disk diffusion
562.97951,ampicillin,Susceptible,Disk diffusion
562.100648,ciprofloxacin,Susceptible,Disk diffusion
562.45628,ceftazidime,Susceptible,Disk diffusion
562.99391,gentamicin,Susceptible,Disk diffusion
562.99680,ciprofloxacin,Resistant,Disk diffusion
562.99134,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.96960,meropenem,Susceptible,Broth dilution
562.99472,ceftazidime,Susceptible,Disk diffusion
562.65329,ampicillin,Resistant,
562.98721,ampicillin,Susceptible,Disk diffusion
562.97769,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.22490,meropenem,Susceptible,Broth dilution
562.140868,meropenem,Susceptible,Disk diffusion
562.97436,gentamicin,Susceptible,Broth dilution
562.97343,ceftazidime,Susceptible,Broth dilution
562.58782,ciprofloxacin,Susceptible,Disk diffusion
562.145080,tetracycline,Susceptible,Disk diffusion
562.99221,ceftazidime,Susceptible,Disk diffusion
562.98105,ceftazidime,Susceptible,Disk diffusion
562.22767,ampicillin,Resistant,Broth dilution
562.97325,ciprofloxacin,Resistant,Broth dilution
562.144982,ceftriaxone,Susceptible,Disk diffusion
562.22586,meropenem,Susceptible,Broth dilution
562.22944,ceftazidime,Susceptible,Agar dilution
562.99671,ciprofloxacin,Susceptible,Disk diffusion
562.100934,ampicillin,Susceptible,Disk diffusion
562.96879,gentamicin,Susceptible,Broth dilution
562.100696,ciprofloxacin,Susceptible,Disk diffusion
562.23741,gentamicin,Susceptible,Agar dilution
562.100864,ampicillin,Susceptible,Disk diffusion
562.100632,ampicillin,Resistant,Disk diffusion
562.99674,gentamicin,Susceptible,Disk diffusion
562.98778,gentamicin,Susceptible,Disk diffusion
562.98527,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98428,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97158,ciprofloxacin,Susceptible,Broth dilution
562.22815,gentamicin,Susceptible,Broth dilution
562.97136,ciprofloxacin,Susceptible,Broth dilution
562.98781,ciprofloxacin,Susceptible,Disk diffusion
562.23081,ciprofloxacin,Susceptible,Agar dilution
562.42830,meropenem,Susceptible,Broth dilution
562.98201,ampicillin,Susceptible,Disk diffusion
562.99458,meropenem,Susceptible,Disk diffusion
562.98379,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97941,ceftazidime,Susceptible,Disk diffusion
562.22569,ceftazidime,Susceptible,Broth dilution
562.97768,ceftazidime,Susceptible,Disk diffusion
562.97339,ceftazidime,Susceptible,Broth dilution
562.45600,meropenem,Susceptible,Disk diffusion
562.98011,ciprofloxacin,Susceptible,Disk diffusion
562.100834,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.65265,ampicillin,Resistant,
562.23469,gentamicin,Susceptible,Agar dilution
562.100814,ceftazidime,Susceptible,Disk diffusion
562.42764,levofloxacin,Resistant,Broth dilution
562.100028,ampicillin,Resistant,Disk diffusion
562.23800,ceftazidime,Susceptible,Agar dilution
562.42873,gentamicin,Resistant,Broth dilution
562.145052,chloramphenicol,Susceptible,Disk diffusion
562.99252,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.65543,ampicillin,Susceptible,
562.144995,tetracycline,Susceptible,Disk diffusion
562.100649,meropenem,Susceptible,Disk diffusion
562.23418,ceftazidime,Susceptible,Agar dilution
562.100147,meropenem,Susceptible,Disk diffusion
562.97826,ceftazidime,Susceptible,Disk diffusion
562.96791,ciprofloxacin,Resistant,Broth dilution
562.99780,ampicillin,Resistant,Disk diffusion
562.100268,gentamicin,Susceptible,Disk diffusion
562.98433,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.7732,ampicillin,Susceptible,Broth dilution
562.100400,ampicillin,Susceptible,Disk diffusion
562.97781,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.97478,meropenem,Susceptible,Broth dilution
562.98744,ceftazidime,Susceptible,Disk diffusion
562.22819,ciprofloxacin,Susceptible,Broth dilution
562.144931,chloramphenicol,Resistant,Disk diffusion
562.98017,ceftazidime,Susceptible,Disk diffusion
562.23831,gentamicin,Resistant,Agar dilution
562.22800,ceftazidime,Susceptible,Broth dilution
562.99090,gentamicin,Susceptible,Disk diffusion
562.97756,meropenem,Susceptible,Disk diffusion
562.100437,ampicillin,Susceptible,Disk diffusion
562.57363,ampicillin,Resistant,Broth dilution
562.99993,meropenem,Susceptible,Disk diffusion
562.98276,meropenem,Susceptible,Disk diffusion
562.100923,ceftazidime,Susceptible,Disk diffusion
562.22536,meropenem,Susceptible,Broth dilution
562.30435,levofloxacin,Resistant,Broth dilution
562.57462,ampicillin,Resistant,Broth dilution
562.42747,levofloxacin,Resistant,Broth dilution
562.135577,tetracycline,Resistant,Disk diffusion
562.98987,ciprofloxacin,Susceptible,Disk diffusion
562.98745,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.45637,ceftriaxone,Susceptible,Disk diffusion
562.99766,gentamicin,Susceptible,Disk diffusion
562.96820,gentamicin,Susceptible,Broth dilution
562.56777,ampicillin,Resistant,Disk diffusion
562.100318,meropenem,Susceptible,Disk diffusion
562.100154,meropenem,Susceptible,Disk diffusion
562.56861,meropenem,Susceptible,Disk diffusion
562.100959,ciprofloxacin,Susceptible,Disk diffusion
562.42671,levofloxacin,Resistant,Broth dilution
562.98214,ciprofloxacin,Susceptible,Disk diffusion
562.7638,ceftriaxone,Susceptible,Broth dilution
562.99682,ciprofloxacin,Susceptible,Disk diffusion
562.56771,ampicillin,Resistant,Disk diffusion
562.145408,ampicillin,Resistant,Broth dilution
562.100304,ceftazidime,Susceptible,Disk diffusion
562.99547,ciprofloxacin,Susceptible,Disk diffusion
562.97832,ciprofloxacin,Susceptible,Disk diffusion
562.64848,ampicillin,Susceptible,
562.98191,ampicillin,Susceptible,Disk diffusion
562.22548,ampicillin,Resistant,Broth dilution
562.22576,gentamicin,Susceptible,Broth dilution
562.98195,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.100009,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.100732,ampicillin,Susceptible,Disk diffusion
562.23868,ciprofloxacin,Resistant,Agar dilution
562.23145,gentamicin,Susceptible,Agar dilution
562.96881,gentamicin,Susceptible,Broth dilution
562.98661,ampicillin,Susceptible,Disk diffusion
562.65489,ampicillin,Susceptible,
562.7735,ceftriaxone,Susceptible,Broth dilution
562.99297,meropenem,Susceptible,Disk diffusion
562.97080,ceftazidime,Susceptible,Broth dilution
562.23534,gentamicin,Susceptible,Agar dilution
562.100041,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98226,gentamicin,Susceptible,Disk diffusion
562.65497,ampicillin,Resistant,
562.57287,gentamicin,Susceptible,Broth dilution
562.100857,gentamicin,Susceptible,Disk diffusion
562.99552,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.98865,meropenem,Susceptible,Disk diffusion
562.97296,ciprofloxacin,Resistant,Broth dilution
562.99556,gentamicin,Susceptible,Disk diffusion
562.99524,gentamicin,Susceptible,Disk diffusion
562.100335,ciprofloxacin,Susceptible,Disk diffusion
562.100630,ciprofloxacin,Susceptible,Disk diffusion
562.22591,ceftazidime,Susceptible,Broth dilution
562.99752,ampicillin,Susceptible,Disk diffusion
562.98899,ceftazidime,Susceptible,Disk diffusion
562.99178,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.96649,meropenem,Susceptible,Broth dilution
562.98977,ampicillin,Susceptible,Disk diffusion
562.98745,meropenem,Susceptible,Disk diffusion
562.98942,ampicillin,Susceptible,Disk diffusion
562.57154,ceftazidime,Susceptible,Broth dilution
562.98087,meropenem,Susceptible,Disk diffusion
562.100846,meropenem,Susceptible,Disk diffusion
562.42657,meropenem,Susceptible,Disk diffusion
562.98120,gentamicin,Susceptible,Disk diffusion
562.145081,meropenem,Susceptible,Disk diffusion
562.99888,ampicillin,Susceptible,Disk diffusion
562.145066,gentamicin,Susceptible,Disk diffusion
562.45616,ampicillin,Resistant,Disk diffusion
562.144167,meropenem,Susceptible,Broth dilution
562.98950,ceftazidime,Susceptible,Disk diffusion
562.100924,ceftazidime,Susceptible,Disk diffusion
562.99059,ceftazidime,Susceptible,Disk diffusion
562.42805,gentamicin,Resistant,Broth dilution
562.100921,ciprofloxacin,Susceptible,Disk diffusion
562.57260,ampicillin,Resistant,Broth dilution
562.97006,meropenem,Susceptible,Broth dilution
562.99317,gentamicin,Susceptible,Disk diffusion
562.7687,ciprofloxacin,Susceptible,Broth dilution
562.100687,meropenem,Susceptible,Disk diffusion
562.64971,ampicillin,Susceptible,
562.42867,ciprofloxacin,Resistant,Broth dilution
562.98937,gentamicin,Susceptible,Disk diffusion
562.58770,levofloxacin,Susceptible,Broth dilution
562.23747,ceftazidime,Susceptible,Agar dilution
562.99323,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.98381,ceftazidime,Susceptible,Disk diffusion
562.42785,gentamicin,Susceptible,Broth dilution
562.98838,gentamicin,Susceptible,Disk diffusion
562.96464,meropenem,Susceptible,Broth dilution
562.23362,ceftazidime,Susceptible,Agar dilution
562.100116,ceftazidime,Susceptible,Disk diffusion
562.23875,ciprofloxacin,Susceptible,Agar dilution
562.56893,ciprofloxacin,Resistant,Disk diffusion
562.98889,meropenem,Susceptible,Disk diffusion
562.145069,chloramphenicol,Susceptible,Disk diffusion
562.100473,ceftazidime,Susceptible,Disk diffusion
562.99727,ciprofloxacin,Resistant,Disk diffusion
562.100052,ciprofloxacin,Susceptible,Disk diffusion
562.65459,ampicillin,Resistant,
562.22681,ciprofloxacin,Susceptible,Broth dilution
562.145386,chloramphenicol,Resistant,Broth dilution
562.100208,meropenem,Susceptible,Disk diffusion
562.97073,ciprofloxacin,Resistant,Broth dilution
562.144248,ampicillin,Resistant,Broth dilution
562.56773,meropenem,Susceptible,Disk diffusion
562.23065,gentamicin,Susceptible,Agar dilution
562.96901,ciprofloxacin,Resistant,Broth dilution
562.99268,ampicillin,Resistant,Disk diffusion
562.97092,ciprofloxacin,Susceptible,Broth dilution
562.23469,ciprofloxacin,Susceptible,Agar dilution
562.100936,ampicillin,Resistant,Disk diffusion
562.97906,ciprofloxacin,Susceptible,Disk diffusion
562.99488,ampicillin,Susceptible,Disk diffusion
562.96540,ceftazidime,Susceptible,Broth dilution
562.42805,levofloxacin,Resistant,Broth dilution
562.57149,ampicillin,Resistant,Broth dilution
562.97289,ciprofloxacin,Resistant,Broth dilution
562.97834,meropenem,Susceptible,Disk diffusion
562.58759,ceftazidime,Susceptible,Disk diffusion
562.42720,tetracycline,Susceptible,Broth dilution
562.22885,gentamicin,Susceptible,Agar dilution
562.98081,ceftazidime,Susceptible,Disk diffusion
562.98644,ampicillin,Resistant,Disk diffusion
562.100114,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.144272,meropenem,Susceptible,Broth dilution
562.58772,ceftriaxone,Susceptible,Broth dilution
562.57422,ciprofloxacin,Susceptible,Broth dilution
562.45670,ciprofloxacin,Susceptible,Disk diffusion
562.42853,ceftazidime,Resistant,Broth dilution
562.65342,ampicillin,Resistant,
562.98506,ampicillin,Susceptible,Disk diffusion
562.97204,ceftazidime,Susceptible,Broth dilution
562.22546,meropenem,Susceptible,Broth dilution
562.16466,ceftazidime,Resistant,Broth dilution
562.22432,gentamicin,Susceptible,Broth dilution
562.96867,gentamicin,Susceptible,Broth dilution
562.42750,meropenem,Susceptible,Broth dilution
562.98358,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98186,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99233,ampicillin,Resistant,Disk diffusion
562.42749,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.97267,gentamicin,Susceptible,Broth dilution
562.99395,ciprofloxacin,Susceptible,Disk diffusion
562.144947,tetracycline,Susceptible,Disk diffusion
562.97937,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.22454,ciprofloxacin,Susceptible,Broth dilution
562.99019,gentamicin,Susceptible,Disk diffusion
562.23339,gentamicin,Susceptible,Agar dilution
562.99054,ampicillin,Resistant,Disk diffusion
562.100098,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99167,ciprofloxacin,Susceptible,Disk diffusion
562.99924,ciprofloxacin,Susceptible,Disk diffusion
